seq	start	end	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	featureID
scaffold_0026	181125	181125	+	1	5	1	1	0	2	1	NA
scaffold_0026	183736	183745	+	3	270	0.96	10	-4.26	1.73	0.83	PNOV.TE.1.P00260114
scaffold_0026	196015	196015	+	1	81	1	1	0	2	1	PNOV.TE.1.P00260121
scaffold_0026	11131	11133	-	2	58	0.91	3	0.83	1.58	0.58	PNOV.TE.1.P00260006
scaffold_0026	16388	16388	-	1	9	1	1	0	2	1	PNOV.TE.1.P00260012
scaffold_0026	16446	16457	-	2	46	0.93	12	-4.78	1.65	0.65	PNOV.TE.1.P00260012
scaffold_0026	19890	19924	-	7	331	0.76	35	12.29	0.74	0.55	PNOV.TE.1.P00260015
scaffold_0026	22666	22680	-	6	77	0.51	15	3.03	0.02	0.23	PNOV.TE.1.P00260018
scaffold_0026	26044	26050	-	4	33	0.3	7	0.18	0.02	0.01	PNOV.TE.1.P00260019
scaffold_0026	33451	33451	-	1	5	1	1	0	2	1	PNOV.TE.1.P00260028
scaffold_0026	49955	49955	-	1	5	1	1	0	2	1	PNOV.TE.1.P00260037
scaffold_0026	51638	51638	-	1	4	1	1	0	2	1	NA
scaffold_0026	52532	52532	-	1	4	1	1	0	2	1	PNOV.TE.1.P00260039
scaffold_0026	71066	71066	-	1	8	1	1	0	2	1	PNOV.TE.1.P00260050
scaffold_0026	84154	84154	-	1	15	1	1	0	2	1	PNOV.TE.1.P00260056
scaffold_0026	96471	96471	-	1	5	1	1	0	2	1	PNOV.TE.1.P00260064
scaffold_0026	101199	101219	-	2	6	0.5	21	0	1	0	NA
scaffold_0026	101280	101290	-	2	7	0.57	11	-0.71	1.01	0.01	NA
scaffold_0026	102033	102034	-	2	7	0.57	2	-0.07	1.01	0.01	NA
scaffold_0026	102212	102231	-	3	22	0.55	20	-4.68	0.61	0.12	PNOV.TE.1.P00260067
scaffold_0026	130175	130178	-	2	13	0.69	4	0.58	1.11	0.11	PNOV.TE.1.P00260082
scaffold_0026	147724	147724	-	1	5	1	1	0	2	1	PNOV.TE.1.P00260093
scaffold_0026	163810	163810	-	1	3	1	1	0	2	1	PNOV.TE.1.P00260100
scaffold_0026	163980	163980	-	1	3	1	1	0	2	1	PNOV.TE.1.P00260100
scaffold_0026	182637	182661	-	8	106	0.4	25	-7.35	-0.29	0.24	PNOV.TE.1.P00260112
scaffold_0026	191154	191175	-	3	18	0.5	22	3.89	0.5	0.06	PNOV.TE.1.P00260118
scaffold_0026	192866	192871	-	2	18	0.83	6	-1.67	1.35	0.35	PNOV.TE.1.P00260119
scaffold_0026	197304	197315	-	5	321	0.43	12	-2.19	0.16	0.21	PNOV.TE.1.P00260122
scaffold_0026	211899	211899	-	1	3	1	1	0	2	1	NA
scaffold_0026	212465	212489	-	7	841	0.87	25	0.91	1.17	0.71	PNOV.TE.1.P00260129
scaffold_0027	2157	2157	+	1	3	1	1	0	2	1	NA
scaffold_0027	9072	9072	+	1	3	1	1	0	2	1	NA
scaffold_0027	9347	9347	+	1	3	1	1	0	2	1	NA
scaffold_0027	41871	41876	+	2	8	0.5	6	0	1	0	PNOV.TE.1.P00270014
scaffold_0027	64576	64576	+	1	3	1	1	0	2	1	PNOV.TE.1.P00270027
scaffold_0027	71491	71491	+	1	36	1	1	0	2	1	PNOV.TE.1.P00270034
scaffold_0027	74521	74521	+	1	4	1	1	0	2	1	PNOV.TE.1.P00270037
scaffold_0027	85400	85400	+	1	9	1	1	0	2	1	PNOV.TE.1.P00270039
scaffold_0027	96898	96898	+	1	5	1	1	0	2	1	PNOV.TE.1.P00270045
scaffold_0027	97570	97572	+	2	21	0.62	3	-0.24	1.04	0.04	PNOV.TE.1.P00270046
scaffold_0027	103343	103343	+	1	3	1	1	0	2	1	PNOV.TE.1.P00270051
scaffold_0027	105311	105311	+	1	19	1	1	0	2	1	PNOV.TE.1.P00270052
scaffold_0027	113470	113470	+	1	5	1	1	0	2	1	PNOV.TE.1.P00270056
scaffold_0027	125629	125629	+	1	3	1	1	0	2	1	PNOV.TE.1.P00270064
scaffold_0027	130159	130178	+	6	121	0.55	20	3.24	0.41	0.38	PNOV.TE.1.P00270066
scaffold_0027	133196	133197	+	2	13	0.54	2	-0.04	1	0	PNOV.TE.1.P00270068
scaffold_0027	133231	133238	+	4	99	0.61	8	-2.12	0.53	0.26	PNOV.TE.1.P00270068
scaffold_0027	146695	146695	+	1	5	1	1	0	2	1	NA
scaffold_0027	165371	165382	+	6	982	0.77	12	-4.17	0.85	0.55	PNOV.TE.1.P00270081
scaffold_0027	168370	168370	+	1	9	1	1	0	2	1	PNOV.TE.1.P00270084
scaffold_0027	169295	169295	+	1	4	1	1	0	2	1	NA
scaffold_0027	177818	177820	+	2	32	0.56	3	-0.12	1.01	0.01	PNOV.TE.1.P00270091
scaffold_0027	189796	189796	+	1	14	1	1	0	2	1	PNOV.TE.1.P00270101
scaffold_0027	190442	190442	+	1	3	1	1	0	2	1	NA
scaffold_0027	190574	190580	+	2	6	0.5	7	0	1	0	NA
scaffold_0027	190711	190718	+	2	6	0.5	8	0	1	0	NA
scaffold_0027	190775	190775	+	1	8	1	1	0	2	1	NA
scaffold_0027	190814	190886	+	7	56	0.25	73	-3.32	-0.53	0.1	NA
scaffold_0027	190925	190925	+	1	4	1	1	0	2	1	NA
scaffold_0027	190964	190981	+	2	8	0.62	18	-2.12	1.05	0.05	NA
scaffold_0027	191057	191081	+	5	62	0.4	25	-8.87	-0.01	0.13	NA
scaffold_0027	191153	191154	+	2	9	0.56	2	0.06	1.01	0.01	NA
scaffold_0027	191209	191276	+	13	107	0.23	68	-0.86	-1.12	0.16	NA
scaffold_0027	191363	191363	+	1	4	1	1	0	2	1	NA
scaffold_0027	191402	191480	+	13	64	0.23	79	11.41	-1.48	0.06	NA
scaffold_0027	191506	191528	+	3	12	0.42	23	0.33	0.45	0.02	NA
scaffold_0027	191558	191570	+	2	6	0.5	13	0	1	0	NA
scaffold_0027	209811	209811	+	1	5	1	1	0	2	1	PNOV.TE.1.P00270111
scaffold_0027	12308	12348	-	12	115	0.28	41	3.45	-1.08	0.14	PNOV.TE.1.P00270002
scaffold_0027	13623	13628	-	2	36	0.83	6	-1.67	1.35	0.35	PNOV.TE.1.P00270003
scaffold_0027	27028	27028	-	1	3	1	1	0	2	1	NA
scaffold_0027	27387	27387	-	1	3	1	1	0	2	1	NA
scaffold_0027	27475	27475	-	1	3	1	1	0	2	1	PNOV.TE.1.P00270008
scaffold_0027	27536	27551	-	7	564	0.9	16	2.99	1.28	0.74	PNOV.TE.1.P00270008
scaffold_0027	35080	35080	-	1	3	1	1	0	2	1	PNOV.TE.1.P00270012
scaffold_0027	35138	35181	-	11	948	0.7	44	15.99	0.54	0.58	PNOV.TE.1.P00270012
scaffold_0027	47908	47908	-	1	3	1	1	0	2	1	PNOV.TE.1.P00270018
scaffold_0027	54329	54333	-	2	33	0.73	5	-0.91	1.15	0.15	PNOV.TE.1.P00270020
scaffold_0027	68953	68953	-	1	5	1	1	0	2	1	PNOV.TE.1.P00270031
scaffold_0027	69007	69016	-	3	37	0.62	10	-2.04	0.69	0.17	PNOV.TE.1.P00270031
scaffold_0027	71441	71447	-	2	27	0.59	7	0.56	1.02	0.02	PNOV.TE.1.P00270033
scaffold_0027	72307	72307	-	1	6	1	1	0	2	1	NA
scaffold_0027	72383	72383	-	1	4	1	1	0	2	1	NA
scaffold_0027	72425	72440	-	2	9	0.67	16	-2.5	1.08	0.08	NA
scaffold_0027	72474	72474	-	1	3	1	1	0	2	1	NA
scaffold_0027	72543	72565	-	2	10	0.7	23	4.4	1.12	0.12	NA
scaffold_0027	72844	72854	-	2	14	0.57	11	-0.71	1.01	0.01	PNOV.TE.1.P00270035
scaffold_0027	124988	125015	-	10	260	0.21	28	3.98	-0.88	0.13	PNOV.TE.1.P00270063
scaffold_0027	171912	171912	-	1	4	1	1	0	2	1	NA
scaffold_0027	172019	172019	-	1	3	1	1	0	2	1	PNOV.TE.1.P00270086
scaffold_0027	176171	176188	-	7	170	0.62	18	6.49	0.23	0.37	PNOV.TE.1.P00270089
scaffold_0027	176242	176259	-	10	427	0.44	18	0.51	-0.3	0.31	PNOV.TE.1.P00270089
scaffold_0027	176827	176827	-	1	3	1	1	0	2	1	NA
scaffold_0027	177023	177032	-	4	63	0.43	10	-0.42	0.34	0.17	PNOV.TE.1.P00270090
scaffold_0027	199918	199918	-	1	4	1	1	0	2	1	PNOV.TE.1.P00270102
scaffold_0027	202985	203010	-	4	23	0.35	26	5.76	0.12	0.06	NA
scaffold_0027	203049	203151	-	26	687	0.28	103	13.82	-1.42	0.27	NA
scaffold_0027	203178	203194	-	5	41	0.34	17	1.07	-0.11	0.09	PNOV.TE.1.P00270105
scaffold_0027	203259	203348	-	39	10382	0.68	90	35.43	0.07	0.64	PNOV.TE.1.P00270105
scaffold_0027	213030	213040	-	2	19	0.53	11	-0.26	1	0	PNOV.TE.1.P00270114
scaffold_0028	3046	3075	+	4	52	0.71	30	8.83	0.69	0.35	PNOV.TE.1.P00280003
scaffold_0028	13092	13092	+	1	8	1	1	0	2	1	PNOV.TE.1.P00280011
scaffold_0028	15001	15001	+	1	3	1	1	0	2	1	NA
scaffold_0028	15969	15974	+	3	35	0.46	6	0.13	0.66	0.16	PNOV.TE.1.P00280012
scaffold_0028	18756	18791	+	13	326	0.52	36	-1.97	-0.33	0.37	PNOV.TE.1.P00280014
scaffold_0028	38330	38332	+	2	11	0.73	3	-0.45	1.15	0.15	PNOV.TE.1.P00280029
scaffold_0028	62659	62659	+	1	4	1	1	0	2	1	PNOV.TE.1.P00280045
scaffold_0028	79306	79306	+	1	6	1	1	0	2	1	PNOV.TE.1.P00280055
scaffold_0028	80801	80939	+	30	448	0.18	139	-36.61	-2.04	0.18	PNOV.TE.1.P00280056
scaffold_0028	80996	80996	+	1	3	1	1	0	2	1	NA
scaffold_0028	81719	81742	+	3	9	0.33	24	-1.5	0.42	0	PNOV.TE.1.P00280057
scaffold_0028	86538	86538	+	1	3	1	1	0	2	1	PNOV.TE.1.P00280062
scaffold_0028	93292	93292	+	1	3	1	1	0	2	1	PNOV.TE.1.P00280066
scaffold_0028	93330	93330	+	1	3	1	1	0	2	1	PNOV.TE.1.P00280066
scaffold_0028	99384	99384	+	1	4	1	1	0	2	1	PNOV.TE.1.P00280071
scaffold_0028	99947	99947	+	1	4	1	1	0	2	1	NA
scaffold_0028	99987	99987	+	1	4	1	1	0	2	1	NA
scaffold_0028	107222	107244	+	4	36	0.64	23	0.81	0.51	0.25	PNOV.TE.1.P00280078
scaffold_0028	111787	111802	+	4	23	0.43	16	-3.37	0.14	0.07	PNOV.TE.1.P00280082
scaffold_0028	129914	129914	+	1	3	1	1	0	2	1	NA
scaffold_0028	150275	150284	+	2	6	0.5	10	0	1	0	PNOV.TE.1.P00280098
scaffold_0028	162005	162015	+	3	31	0.61	11	-1.58	0.66	0.15	PNOV.TE.1.P00280105
scaffold_0028	177558	177558	+	1	10	1	1	0	2	1	PNOV.TE.1.P00280110
scaffold_0028	177932	177932	+	1	5	1	1	0	2	1	NA
scaffold_0028	178030	178030	+	1	6	1	1	0	2	1	NA
scaffold_0028	178097	178097	+	1	6	1	1	0	2	1	NA
scaffold_0028	178157	178180	+	5	36	0.53	24	-6.67	0.1	0.18	NA
scaffold_0028	178217	178217	+	1	3	1	1	0	2	1	NA
scaffold_0028	178486	178501	+	6	46	0.3	16	-2.65	-0.41	0.07	PNOV.TE.1.P00280111
scaffold_0028	194473	194473	+	1	36	1	1	0	2	1	PNOV.TE.1.P00280119
scaffold_0028	403	403	-	1	3	1	1	0	2	1	NA
scaffold_0028	11941	11941	-	1	3	1	1	0	2	1	NA
scaffold_0028	12948	12961	-	2	7	0.57	14	0.93	1.01	0.01	PNOV.TE.1.P00280010
scaffold_0028	32942	32942	-	1	3	1	1	0	2	1	PNOV.TE.1.P00280023
scaffold_0028	52776	52804	-	8	174	0.32	29	-2.05	-0.56	0.15	PNOV.TE.1.P00280037
scaffold_0028	54446	54446	-	1	3	1	1	0	2	1	NA
scaffold_0028	54590	54590	-	1	4	1	1	0	2	1	NA
scaffold_0028	54641	54647	-	2	18	0.72	7	-1.33	1.15	0.15	NA
scaffold_0028	54677	54677	-	1	6	1	1	0	2	1	NA
scaffold_0028	54843	54890	-	9	201	0.69	48	-15.67	0.41	0.5	PNOV.TE.1.P00280039
scaffold_0028	56065	56065	-	1	9	1	1	0	2	1	PNOV.TE.1.P00280040
scaffold_0028	71998	72009	-	2	9	0.67	12	-1.83	1.08	0.08	PNOV.TE.1.P00280050
scaffold_0028	89144	89192	-	9	71	0.38	49	1.86	-0.78	0.12	PNOV.TE.1.P00280063
scaffold_0028	90250	90250	-	1	6	1	1	0	2	1	PNOV.TE.1.P00280064
scaffold_0028	99266	99266	-	1	12	1	1	0	2	1	PNOV.TE.1.P00280070
scaffold_0028	103641	103651	-	5	254	0.87	11	-0.39	1.26	0.68	PNOV.TE.1.P00280074
scaffold_0028	105167	105167	-	1	7	1	1	0	2	1	PNOV.TE.1.P00280076
scaffold_0028	119691	119705	-	5	115	0.49	15	1.17	0.35	0.29	PNOV.TE.1.P00280085
scaffold_0028	123407	123409	-	2	38	0.74	3	-0.47	1.17	0.17	PNOV.TE.1.P00280086
scaffold_0028	123446	123446	-	1	5	1	1	0	2	1	PNOV.TE.1.P00280086
scaffold_0028	135203	135211	-	2	15	0.8	9	2.4	1.28	0.28	PNOV.TE.1.P00280092
scaffold_0028	153685	153685	-	1	9	1	1	0	2	1	PNOV.TE.1.P00280099
scaffold_0028	187201	187201	-	1	35	1	1	0	2	1	PNOV.TE.1.P00280115
scaffold_0028	187841	187841	-	1	4	1	1	0	2	1	PNOV.TE.1.P00280116
scaffold_0028	203306	203308	-	2	52	0.85	3	0.69	1.38	0.38	PNOV.TE.1.P00280124
scaffold_0029	38185	38199	+	2	6	0.5	15	0	1	0	PNOV.TE.1.P00290015
scaffold_0029	52540	52540	+	1	3	1	1	0	2	1	PNOV.TE.1.P00290023
scaffold_0029	58169	58192	+	17	548	0.74	24	-8.61	0.28	0.58	PNOV.TE.1.P00290026
scaffold_0029	58263	58263	+	1	4	1	1	0	2	1	PNOV.TE.1.P00290026
scaffold_0029	58401	58403	+	2	11	0.55	3	0.09	1.01	0.01	NA
scaffold_0029	58482	58495	+	2	10	0.5	14	0	1	0	NA
scaffold_0029	58637	58637	+	1	5	1	1	0	2	1	NA
scaffold_0029	59191	59191	+	1	4	1	1	0	2	1	NA
scaffold_0029	59495	59495	+	1	6	1	1	0	2	1	NA
scaffold_0029	59669	59669	+	1	3	1	1	0	2	1	NA
scaffold_0029	63022	63034	+	3	21	0.62	13	3.57	0.68	0.17	PNOV.TE.1.P00290028
scaffold_0029	67363	67399	+	4	55	0.49	37	2.73	0.39	0.19	PNOV.TE.1.P00290031
scaffold_0029	68450	68450	+	1	3	1	1	0	2	1	PNOV.TE.1.P00290032
scaffold_0029	72326	72326	+	1	11	1	1	0	2	1	PNOV.TE.1.P00290036
scaffold_0029	73483	73483	+	1	7	1	1	0	2	1	PNOV.TE.1.P00290037
scaffold_0029	74744	74744	+	1	5	1	1	0	2	1	PNOV.TE.1.P00290038
scaffold_0029	76374	76374	+	1	4	1	1	0	2	1	PNOV.TE.1.P00290039
scaffold_0029	104124	104124	+	1	3	1	1	0	2	1	PNOV.TE.1.P00290054
scaffold_0029	110898	110904	+	4	20	0.5	7	-0.5	0.21	0.11	PNOV.TE.1.P00290059
scaffold_0029	116278	116280	+	2	20	0.5	3	0	1	0	PNOV.TE.1.P00290061
scaffold_0029	116811	116811	+	1	3	1	1	0	2	1	NA
scaffold_0029	117403	117403	+	1	4	1	1	0	2	1	NA
scaffold_0029	118220	118220	+	1	3	1	1	0	2	1	NA
scaffold_0029	119450	119450	+	1	3	1	1	0	2	1	NA
scaffold_0029	121908	121932	+	2	11	0.73	25	-5.45	1.15	0.15	NA
scaffold_0029	121957	121979	+	2	7	0.57	23	1.57	1.01	0.01	NA
scaffold_0029	122120	122120	+	1	3	1	1	0	2	1	NA
scaffold_0029	122159	122159	+	1	4	1	1	0	2	1	NA
scaffold_0029	123236	123236	+	1	3	1	1	0	2	1	PNOV.TE.1.P00290062
scaffold_0029	124328	124334	+	2	7	0.57	7	0.43	1.01	0.01	PNOV.TE.1.P00290063
scaffold_0029	130706	130742	+	9	159	0.39	37	-8.43	-0.55	0.2	PNOV.TE.1.P00290066
scaffold_0029	138539	138552	+	5	64	0.66	14	-0.67	0.44	0.33	PNOV.TE.1.P00290070
scaffold_0029	139385	139385	+	1	3	1	1	0	2	1	PNOV.TE.1.P00290071
scaffold_0029	139422	139422	+	1	5	1	1	0	2	1	PNOV.TE.1.P00290071
scaffold_0029	139469	139489	+	2	6	0.5	21	0	1	0	PNOV.TE.1.P00290071
scaffold_0029	158182	158190	+	2	13	0.77	9	2.15	1.22	0.22	NA
scaffold_0029	162649	162649	+	1	3	1	1	0	2	1	PNOV.TE.1.P00290079
scaffold_0029	179363	179363	+	1	3	1	1	0	2	1	PNOV.TE.1.P00290089
scaffold_0029	183276	183286	+	5	91	0.68	11	0.52	0.49	0.35	PNOV.TE.1.P00290093
scaffold_0029	191024	191027	+	2	81	0.51	4	0.02	1	0	PNOV.TE.1.P00290097
scaffold_0029	191084	191088	+	2	16	0.81	5	-1.25	1.3	0.3	PNOV.TE.1.P00290097
scaffold_0029	211953	211953	+	1	3	1	1	0	2	1	NA
scaffold_0029	215688	215699	+	3	268	0.68	12	2.91	0.83	0.26	PNOV.TE.1.P00290111
scaffold_0029	19622	19628	-	2	9	0.56	7	0.33	1.01	0.01	PNOV.TE.1.P00290007
scaffold_0029	21267	21267	-	1	4	1	1	0	2	1	PNOV.TE.1.P00290008
scaffold_0029	40017	40027	-	4	99	0.62	11	1.75	0.65	0.33	PNOV.TE.1.P00290016
scaffold_0029	41439	41439	-	1	3	1	1	0	2	1	PNOV.TE.1.P00290017
scaffold_0029	66999	66999	-	1	3	1	1	0	2	1	NA
scaffold_0029	67257	67281	-	9	353	0.68	25	-6.29	0.26	0.45	PNOV.TE.1.P00290030
scaffold_0029	69957	69963	-	3	12	0.42	7	-0.25	0.45	0.02	PNOV.TE.1.P00290033
scaffold_0029	70806	70806	-	1	24	1	1	0	2	1	PNOV.TE.1.P00290034
scaffold_0029	93115	93127	-	8	578	0.84	13	4.01	0.99	0.66	PNOV.TE.1.P00290048
scaffold_0029	96459	96459	-	1	7	1	1	0	2	1	PNOV.TE.1.P00290050
scaffold_0029	99212	99212	-	1	4	1	1	0	2	1	NA
scaffold_0029	104093	104096	-	2	9	0.67	4	0.5	1.08	0.08	PNOV.TE.1.P00290053
scaffold_0029	106455	106459	-	4	113	0.89	5	1.69	1.35	0.67	PNOV.TE.1.P00290055
scaffold_0029	129543	129543	-	1	3	1	1	0	2	1	NA
scaffold_0029	129798	129802	-	2	66	0.86	5	-1.45	1.43	0.43	PNOV.TE.1.P00290065
scaffold_0029	169523	169523	-	1	4	1	1	0	2	1	PNOV.TE.1.P00290084
scaffold_0029	188291	188293	-	2	10	0.7	3	0.4	1.12	0.12	PNOV.TE.1.P00290095
scaffold_0029	206624	206627	-	3	39	0.74	4	-0.45	0.93	0.32	PNOV.TE.1.P00290104
scaffold_0029	208115	208124	-	4	81	0.52	10	1.69	0.38	0.19	PNOV.TE.1.P00290105
scaffold_0029	209624	209624	-	1	13	1	1	0	2	1	PNOV.TE.1.P00290106
scaffold_0029	217465	217480	-	4	37	0.41	16	1.28	0.11	0.05	PNOV.TE.1.P00290113
scaffold_0030	18663	18745	+	22	2429	0.49	83	-12.82	-0.22	0.5	PNOV.TE.1.P00300006
scaffold_0030	18847	18891	+	5	66	0.47	45	1.23	0.2	0.22	NA
scaffold_0030	26121	26121	+	1	3	1	1	0	2	1	PNOV.TE.1.P00300011
scaffold_0030	36204	36210	+	3	56	0.48	7	-0.38	0.51	0.06	PNOV.TE.1.P00300017
scaffold_0030	50166	50166	+	1	4	1	1	0	2	1	PNOV.TE.1.P00300026
scaffold_0030	59441	59441	+	1	3	1	1	0	2	1	PNOV.TE.1.P00300032
scaffold_0030	90926	90926	+	1	4	1	1	0	2	1	NA
scaffold_0030	93778	93781	+	3	108	0.93	4	1.37	1.55	0.72	PNOV.TE.1.P00300052
scaffold_0030	105463	105467	+	2	9	0.67	5	-0.67	1.08	0.08	PNOV.TE.1.P00300059
scaffold_0030	106376	106379	+	2	50	0.86	4	1.08	1.42	0.42	PNOV.TE.1.P00300060
scaffold_0030	106591	106591	+	1	3	1	1	0	2	1	NA
scaffold_0030	113018	113018	+	1	3	1	1	0	2	1	NA
scaffold_0030	113141	113152	+	3	31	0.71	12	-2.44	0.84	0.27	NA
scaffold_0030	115969	115969	+	1	19	1	1	0	2	1	PNOV.TE.1.P00300066
scaffold_0030	135881	135883	+	2	18	0.83	3	-0.67	1.35	0.35	PNOV.TE.1.P00300078
scaffold_0030	136489	136489	+	1	3	1	1	0	2	1	PNOV.TE.1.P00300079
scaffold_0030	158030	158030	+	1	8	1	1	0	2	1	PNOV.TE.1.P00300093
scaffold_0030	160139	160139	+	1	3	1	1	0	2	1	PNOV.TE.1.P00300094
scaffold_0030	168133	168133	+	1	3	1	1	0	2	1	PNOV.TE.1.P00300099
scaffold_0030	174418	174424	+	3	18	0.5	7	-0.67	0.5	0.06	PNOV.TE.1.P00300102
scaffold_0030	178251	178251	+	1	11	1	1	0	2	1	PNOV.TE.1.P00300105
scaffold_0030	199350	199361	+	4	45	0.56	12	2.68	0.31	0.15	PNOV.TE.1.P00300118
scaffold_0030	930	941	-	2	22	0.77	12	3	1.23	0.23	NA
scaffold_0030	21383	21386	-	2	6	0.5	4	0	1	0	PNOV.TE.1.P00300007
scaffold_0030	24673	24694	-	3	41	0.71	22	-6.72	0.84	0.27	PNOV.TE.1.P00300009
scaffold_0030	30181	30181	-	1	5	1	1	0	2	1	PNOV.TE.1.P00300012
scaffold_0030	56844	56850	-	2	12	0.67	7	1	1.08	0.08	PNOV.TE.1.P00300030
scaffold_0030	60386	60388	-	2	13	0.77	3	0.54	1.22	0.22	PNOV.TE.1.P00300033
scaffold_0030	67189	67195	-	3	221	0.93	7	2.74	1.59	0.74	PNOV.TE.1.P00300039
scaffold_0030	69142	69166	-	4	32	0.5	25	5.62	0.29	0.15	PNOV.TE.1.P00300041
scaffold_0030	80960	80971	-	4	16	0.38	12	1.38	0.06	0.03	PNOV.TE.1.P00300047
scaffold_0030	82549	82552	-	2	13	0.62	4	0.35	1.04	0.04	PNOV.TE.1.P00300048
scaffold_0030	111255	111255	-	1	5	1	1	0	2	1	PNOV.TE.1.P00300063
scaffold_0030	112851	112851	-	1	4	1	1	0	2	1	NA
scaffold_0030	112881	112890	-	4	18	0.5	10	2	0.21	0.1	NA
scaffold_0030	112920	112932	-	2	23	0.87	13	4.43	1.44	0.44	NA
scaffold_0030	112961	112980	-	2	16	0.75	20	4.75	1.19	0.19	NA
scaffold_0030	113013	113034	-	4	29	0.38	22	-4.29	0.16	0.08	NA
scaffold_0030	113064	113069	-	2	16	0.81	6	1.56	1.3	0.3	NA
scaffold_0030	113097	113118	-	2	6	0.5	22	0	1	0	NA
scaffold_0030	113230	113253	-	3	25	0.64	24	-3.7	0.73	0.2	NA
scaffold_0030	113284	113307	-	9	54	0.2	24	2.06	-1	0.05	NA
scaffold_0030	113350	113461	-	10	90	0.5	112	32.48	-0.48	0.25	NA
scaffold_0030	113499	113529	-	3	26	0.58	31	4.85	0.66	0.15	NA
scaffold_0030	113559	113616	-	11	91	0.29	58	2.21	-0.89	0.16	NA
scaffold_0030	113709	113716	-	3	19	0.63	8	-1.39	0.69	0.17	NA
scaffold_0030	113757	113817	-	9	50	0.28	61	3.08	-0.94	0.07	PNOV.TE.1.P00300064
scaffold_0030	113850	113850	-	1	22	1	1	0	2	1	PNOV.TE.1.P00300064
scaffold_0030	113881	113913	-	20	3587	0.55	33	8.97	0.17	0.58	PNOV.TE.1.P00300064
scaffold_0030	114293	114293	-	1	3	1	1	0	2	1	NA
scaffold_0030	115841	115855	-	5	130	0.45	15	-3.86	0.12	0.19	PNOV.TE.1.P00300065
scaffold_0030	139064	139064	-	1	3	1	1	0	2	1	NA
scaffold_0030	139561	139561	-	1	3	1	1	0	2	1	NA
scaffold_0030	144538	144538	-	1	3	1	1	0	2	1	NA
scaffold_0030	145457	145460	-	2	20	0.85	4	-1.05	1.39	0.39	PNOV.TE.1.P00300083
scaffold_0030	146651	146651	-	1	3	1	1	0	2	1	PNOV.TE.1.P00300084
scaffold_0030	148470	148470	-	1	3	1	1	0	2	1	PNOV.TE.1.P00300086
scaffold_0030	148962	148962	-	1	3	1	1	0	2	1	NA
scaffold_0030	157728	157728	-	1	8	1	1	0	2	1	PNOV.TE.1.P00300092
scaffold_0030	178870	178870	-	1	3	1	1	0	2	1	NA
scaffold_0030	187274	187283	-	3	15	0.6	10	-0.9	0.63	0.14	PNOV.TE.1.P00300110
scaffold_0030	201086	201107	-	6	70	0.36	22	-5.27	-0.13	0.18	PNOV.TE.1.P00300119
scaffold_0031	6340	6340	+	1	16	1	1	0	2	1	NA
scaffold_0031	7571	7571	+	1	4	1	1	0	2	1	PNOV.TE.1.P00310004
scaffold_0031	15712	15712	+	1	3	1	1	0	2	1	PNOV.TE.1.P00310010
scaffold_0031	16876	16876	+	1	3	1	1	0	2	1	NA
scaffold_0031	60092	60094	+	2	12	0.75	3	-0.5	1.19	0.19	PNOV.TE.1.P00310028
scaffold_0031	67000	67005	+	2	15	0.8	6	-1.5	1.28	0.28	PNOV.TE.1.P00310032
scaffold_0031	109248	109248	+	1	5	1	1	0	2	1	PNOV.TE.1.P00310050
scaffold_0031	117043	117043	+	1	3	1	1	0	2	1	NA
scaffold_0031	129104	129117	+	5	49	0.65	14	-2.74	0.4	0.31	PNOV.TE.1.P00310059
scaffold_0031	129348	129348	+	1	3	1	1	0	2	1	NA
scaffold_0031	130906	130906	+	1	3	1	1	0	2	1	NA
scaffold_0031	150375	150383	+	3	14	0.43	9	1.14	0.44	0.02	NA
scaffold_0031	152261	152261	+	1	3	1	1	0	2	1	PNOV.TE.1.P00310066
scaffold_0031	158320	158320	+	1	3	1	1	0	2	1	PNOV.TE.1.P00310070
scaffold_0031	177841	177866	+	8	349	0.45	26	0.96	-0.01	0.33	PNOV.TE.1.P00310080
scaffold_0031	179000	179000	+	1	4	1	1	0	2	1	PNOV.TE.1.P00310082
scaffold_0031	184877	184884	+	2	10	0.5	8	0	1	0	PNOV.TE.1.P00310085
scaffold_0031	187491	187494	+	2	14	0.57	4	-0.21	1.01	0.01	PNOV.TE.1.P00310086
scaffold_0031	187551	187556	+	2	6	0.5	6	0	1	0	PNOV.TE.1.P00310086
scaffold_0031	15723	15723	-	1	11	1	1	0	2	1	PNOV.TE.1.P00310009
scaffold_0031	52245	52245	-	1	3	1	1	0	2	1	NA
scaffold_0031	52693	52732	-	17	881	0.46	40	2.4	-0.62	0.36	PNOV.TE.1.P00310020
scaffold_0031	55369	55375	-	3	10	0.4	7	0	0.43	0.01	PNOV.TE.1.P00310024
scaffold_0031	56212	56212	-	1	5	1	1	0	2	1	PNOV.TE.1.P00310025
scaffold_0031	62848	62848	-	1	3	1	1	0	2	1	NA
scaffold_0031	67010	67010	-	1	50	1	1	0	2	1	PNOV.TE.1.P00310031
scaffold_0031	74628	74628	-	1	3	1	1	0	2	1	PNOV.TE.1.P00310037
scaffold_0031	76725	76727	-	2	36	0.86	3	-0.72	1.42	0.42	PNOV.TE.1.P00310038
scaffold_0031	86110	86110	-	1	9	1	1	0	2	1	PNOV.TE.1.P00310042
