seq	start	end	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	featureID
scf7180000276951	92205	92205	-	1	5	1	1	0	2	1	NA
scf7180000276951	92671	92673	-	2	58	0.64	3	-0.28	1.06	0.06	POCT.K8.1.G71800002769510053
scf7180000276951	95020	95029	-	2	12	0.58	10	0.75	1.02	0.02	POCT.K8.1.G71800002769510055
scf7180000276951	101425	101425	-	1	13	1	1	0	2	1	POCT.K8.1.G71800002769510060
scf7180000276951	106128	106128	-	1	7	1	1	0	2	1	NA
scf7180000276951	107431	107431	-	1	84	1	1	0	2	1	NA
scf7180000276951	119977	119977	-	1	8	1	1	0	2	1	POCT.K8.1.G71800002769510070
scf7180000276951	120522	120581	-	13	785	0.39	60	7.61	-0.38	0.36	NA
scf7180000276951	130727	130734	-	4	68	0.4	8	-0.41	0.16	0.08	POCT.K8.1.G71800002769510078
scf7180000276951	133264	133264	-	1	5	1	1	0	2	1	POCT.K8.1.G71800002769510079
scf7180000276951	191487	191487	-	1	10	1	1	0	2	1	POCT.K8.1.G71800002769510110
scf7180000276951	207191	207196	-	3	244	0.57	6	1.06	0.73	0.2	POCT.K8.1.G71800002769510118
scf7180000276951	208284	208284	-	1	11	1	1	0	2	1	POCT.K8.1.G71800002769510119
scf7180000276951	231083	231083	-	1	9	1	1	0	2	1	POCT.K8.1.G71800002769510129
scf7180000276951	252155	252155	-	1	5	1	1	0	2	1	NA
scf7180000276951	252839	252839	-	1	6	1	1	0	2	1	NA
scf7180000276951	252965	252966	-	2	72	0.58	2	0.08	1.02	0.02	NA
scf7180000276951	254362	254362	-	1	32	1	1	0	2	1	NA
scf7180000276951	266789	266789	-	1	11	1	1	0	2	1	POCT.K8.1.G71800002769510148
scf7180000276952	14533	14533	+	1	5	1	1	0	2	1	POCT.K8.1.G71800002769520003
scf7180000276952	49868	49868	+	1	47	1	1	0	2	1	POCT.K8.1.G71800002769520023
scf7180000276952	55321	55328	+	3	79	0.42	8	-0.74	0.44	0.02	POCT.K8.1.G71800002769520028
scf7180000276952	57144	57144	+	1	18	1	1	0	2	1	POCT.K8.1.G71800002769520030
scf7180000276952	58350	58350	+	1	5	1	1	0	2	1	POCT.K8.1.G71800002769520031
scf7180000276952	104838	104838	+	1	5	1	1	0	2	1	POCT.K8.1.G71800002769520059
scf7180000276952	107693	107712	+	2	18	0.72	20	-4.22	1.15	0.15	POCT.K8.1.G71800002769520060
scf7180000276952	108125	108131	+	2	13	0.54	7	-0.23	1	0	NA
scf7180000276952	108563	108563	+	1	12	1	1	0	2	1	POCT.K8.1.G71800002769520061
scf7180000276952	122780	122780	+	1	51	1	1	0	2	1	POCT.K8.1.G71800002769520070
scf7180000276952	145160	145160	+	1	57	1	1	0	2	1	POCT.K8.1.G71800002769520083
scf7180000276952	174827	174827	+	1	12	1	1	0	2	1	POCT.K8.1.G71800002769520103
scf7180000276952	189666	189672	+	2	14	0.57	7	-0.43	1.01	0.01	POCT.K8.1.G71800002769520112
scf7180000276952	229181	229181	+	1	5	1	1	0	2	1	NA
scf7180000276952	229371	229371	+	1	22	1	1	0	2	1	NA
scf7180000276952	230904	230908	+	2	55	0.64	5	0.55	1.05	0.05	POCT.K8.1.G71800002769520125
scf7180000276952	238816	238816	+	1	27	1	1	0	2	1	NA
scf7180000276952	269163	269170	+	2	30	0.57	8	0.47	1.01	0.01	POCT.K8.1.G71800002769520151
scf7180000276952	269757	269757	+	1	5	1	1	0	2	1	NA
scf7180000276952	317685	317700	+	2	45	0.89	16	-5.83	1.5	0.5	POCT.K8.1.G71800002769520181
scf7180000276952	356906	356906	+	1	31	1	1	0	2	1	POCT.K8.1.G71800002769520198
scf7180000276952	357893	357893	+	1	5	1	1	0	2	1	NA
scf7180000276952	358236	358236	+	1	8	1	1	0	2	1	NA
scf7180000276952	358308	358308	+	1	8	1	1	0	2	1	NA
scf7180000276952	359072	359072	+	1	5	1	1	0	2	1	NA
scf7180000276952	27447	27447	-	1	17	1	1	0	2	1	POCT.K8.1.G71800002769520012
scf7180000276952	91780	91790	-	4	180	0.44	11	-1.48	0.34	0.17	POCT.K8.1.G71800002769520049
scf7180000276952	114142	114142	-	1	5	1	1	0	2	1	POCT.K8.1.G71800002769520064
scf7180000276952	114281	114303	-	8	542	0.61	23	7.59	0.13	0.38	POCT.K8.1.G71800002769520064
scf7180000276952	156666	156666	-	1	38	1	1	0	2	1	POCT.K8.1.G71800002769520091
scf7180000276952	178539	178539	-	1	13	1	1	0	2	1	NA
scf7180000276952	178807	178807	-	1	5	1	1	0	2	1	NA
scf7180000276952	180086	180086	-	1	5	1	1	0	2	1	NA
scf7180000276952	184599	184599	-	1	5	1	1	0	2	1	NA
scf7180000276952	188834	188834	-	1	10	1	1	0	2	1	POCT.K8.1.G71800002769520111
scf7180000276952	191549	191549	-	1	5	1	1	0	2	1	NA
scf7180000276952	247627	247627	-	1	5	1	1	0	2	1	NA
scf7180000276952	247934	247934	-	1	22	1	1	0	2	1	POCT.K8.1.G71800002769520136
scf7180000276952	248917	248920	-	2	41	0.83	4	0.99	1.34	0.34	POCT.K8.1.G71800002769520138
scf7180000276952	248985	248996	-	3	70	0.86	12	-4.57	1.27	0.54	POCT.K8.1.G71800002769520138
scf7180000276952	256293	256293	-	1	7	1	1	0	2	1	NA
scf7180000276952	275191	275191	-	1	5	1	1	0	2	1	POCT.K8.1.G71800002769520154
scf7180000276952	304504	304548	-	7	391	0.22	45	12.71	-0.59	0.08	POCT.K8.1.G71800002769520174
scf7180000276952	322372	322372	-	1	5	1	1	0	2	1	NA
scf7180000276952	322632	322652	-	5	200	0.74	21	-4.25	0.78	0.47	POCT.K8.1.G71800002769520183
scf7180000276952	323131	323136	-	3	29	0.59	6	1.16	0.62	0.13	POCT.K8.1.G71800002769520184
scf7180000276953	31318	31339	+	8	1115	0.54	22	-1.42	0.01	0.34	POCT.K8.1.G71800002769530013
scf7180000276953	31448	31448	+	1	22	1	1	0	2	1	POCT.K8.1.G71800002769530013
scf7180000276953	43166	43166	+	1	14	1	1	0	2	1	POCT.K8.1.G71800002769530022
scf7180000276953	44441	44441	+	1	12	1	1	0	2	1	POCT.K8.1.G71800002769530023
scf7180000276953	52018	52022	+	3	24	0.46	5	0.5	0.48	0.04	POCT.K8.1.G71800002769530027
scf7180000276953	53420	53421	+	2	23	0.74	2	-0.24	1.17	0.17	POCT.K8.1.G71800002769530029
scf7180000276953	53493	53493	+	1	11	1	1	0	2	1	POCT.K8.1.G71800002769530029
scf7180000276953	75343	75343	+	1	33	1	1	0	2	1	POCT.K8.1.G71800002769530043
scf7180000276953	76711	76711	+	1	8	1	1	0	2	1	POCT.K8.1.G71800002769530044
scf7180000276953	131436	131436	+	1	12	1	1	0	2	1	POCT.K8.1.G71800002769530076
scf7180000276953	178458	178460	+	2	59	0.53	3	-0.05	1	0	POCT.K8.1.G71800002769530100
scf7180000276953	178538	178538	+	1	5	1	1	0	2	1	POCT.K8.1.G71800002769530100
scf7180000276953	182364	182382	+	3	204	0.66	19	-1.81	0.91	0.31	POCT.K8.1.G71800002769530102
scf7180000276953	197959	197963	+	3	303	0.87	5	-1.8	1.35	0.59	POCT.K8.1.G71800002769530108
scf7180000276953	222474	222499	+	6	273	0.33	26	1.16	-0.23	0.14	POCT.K8.1.G71800002769530125
scf7180000276953	222950	222950	+	1	16	1	1	0	2	1	POCT.K8.1.G71800002769530126
scf7180000276953	223844	223844	+	1	5	1	1	0	2	1	POCT.K8.1.G71800002769530127
scf7180000276953	247502	247509	+	3	42	0.69	8	-0.6	0.81	0.25	POCT.K8.1.G71800002769530141
scf7180000276953	260286	260286	+	1	6	1	1	0	2	1	POCT.K8.1.G71800002769530147
scf7180000276953	5472	5472	-	1	12	1	1	0	2	1	POCT.K8.1.G71800002769530002
scf7180000276953	8781	8781	-	1	5	1	1	0	2	1	POCT.K8.1.G71800002769530003
scf7180000276953	39630	39630	-	1	5	1	1	0	2	1	NA
scf7180000276953	91074	91074	-	1	12	1	1	0	2	1	POCT.K8.1.G71800002769530052
scf7180000276953	100867	100867	-	1	5	1	1	0	2	1	NA
scf7180000276953	127183	127183	-	1	64	1	1	0	2	1	POCT.K8.1.G71800002769530071
scf7180000276953	127697	127697	-	1	7	1	1	0	2	1	POCT.K8.1.G71800002769530072
scf7180000276953	129665	129669	-	2	72	0.67	5	-0.67	1.08	0.08	POCT.K8.1.G71800002769530074
scf7180000276953	148808	148815	-	4	157	0.68	8	-0.83	0.69	0.34	POCT.K8.1.G71800002769530085
scf7180000276953	151555	151566	-	2	19	0.74	12	2.61	1.17	0.17	POCT.K8.1.G71800002769530087
scf7180000276953	178140	178159	-	3	24	0.54	20	1.21	0.55	0.08	POCT.K8.1.G71800002769530099
scf7180000276953	209452	209465	-	4	86	0.33	14	2.66	0.03	0.01	POCT.K8.1.G71800002769530114
scf7180000276953	242794	242810	-	3	315	0.6	17	3.74	0.84	0.27	POCT.K8.1.G71800002769530136
scf7180000276953	243542	243571	-	5	74	0.73	30	-3.95	0.62	0.4	POCT.K8.1.G71800002769530137
scf7180000276953	245720	245763	-	4	95	0.79	44	17.71	0.94	0.47	POCT.K8.1.G71800002769530139
scf7180000276953	273293	273293	-	1	30	1	1	0	2	1	POCT.K8.1.G71800002769530152
scf7180000276954	9175	9185	+	3	82	0.59	11	-1.22	0.77	0.22	POCT.K8.1.G71800002769540004
scf7180000276954	11241	11241	+	1	8	1	1	0	2	1	POCT.K8.1.G71800002769540006
scf7180000276954	23326	23329	+	2	27	0.63	4	0.39	1.05	0.05	POCT.K8.1.G71800002769540018
scf7180000276954	26925	26925	+	1	8	1	1	0	2	1	NA
scf7180000276954	27657	27657	+	1	16	1	1	0	2	1	POCT.K8.1.G71800002769540021
scf7180000276954	64581	64583	+	2	26	0.81	3	0.62	1.29	0.29	POCT.K8.1.G71800002769540043
scf7180000276954	65770	65770	+	1	36	1	1	0	2	1	POCT.K8.1.G71800002769540044
scf7180000276954	65910	65910	+	1	10	1	1	0	2	1	POCT.K8.1.G71800002769540044
scf7180000276954	66808	66833	+	2	10	0.5	26	0	1	0	NA
scf7180000276954	70766	70766	+	1	6	1	1	0	2	1	NA
scf7180000276954	70882	70882	+	1	5	1	1	0	2	1	NA
scf7180000276954	72220	72220	+	1	7	1	1	0	2	1	NA
scf7180000276954	94312	94324	+	2	42	0.88	13	-4.57	1.47	0.47	POCT.K8.1.G71800002769540058
scf7180000276954	96237	96787	+	102	17787	0.48	551	-226.47	-0.81	0.58	POCT.K8.1.G71800002769540059
scf7180000276954	96852	96923	+	24	994	0.54	72	10.11	-0.84	0.38	NA
scf7180000276954	97258	97258	+	1	7	1	1	0	2	1	NA
scf7180000276954	109689	109689	+	1	7	1	1	0	2	1	POCT.K8.1.G71800002769540069
scf7180000276954	111979	111979	+	1	35	1	1	0	2	1	POCT.K8.1.G71800002769540070
scf7180000276954	127626	127633	+	3	109	0.57	8	-1.41	0.78	0.23	POCT.K8.1.G71800002769540077
scf7180000276954	127721	127721	+	1	5	1	1	0	2	1	POCT.K8.1.G71800002769540077
scf7180000276954	128012	128012	+	1	5	1	1	0	2	1	NA
scf7180000276954	131389	131389	+	1	14	1	1	0	2	1	POCT.K8.1.G71800002769540079
scf7180000276954	132974	132974	+	1	6	1	1	0	2	1	POCT.K8.1.G71800002769540080
scf7180000276954	140568	140568	+	1	5	1	1	0	2	1	POCT.K8.1.G71800002769540084
scf7180000276954	207056	207056	+	1	47	1	1	0	2	1	POCT.K8.1.G71800002769540122
scf7180000276954	247766	247856	+	21	827	0.25	91	-2.41	-1.7	0.16	POCT.K8.1.G71800002769540148
scf7180000276954	248101	248105	+	3	29	0.62	5	0.66	0.67	0.16	NA
scf7180000276954	248575	248577	+	2	67	0.78	3	-0.55	1.23	0.23	POCT.K8.1.G71800002769540149
scf7180000276954	32198	32198	-	1	8	1	1	0	2	1	POCT.K8.1.G71800002769540022
scf7180000276954	73657	73657	-	1	6	1	1	0	2	1	NA
scf7180000276954	73889	73889	-	1	13	1	1	0	2	1	NA
scf7180000276954	74391	74391	-	1	8	1	1	0	2	1	NA
scf7180000276954	94189	94189	-	1	13	1	1	0	2	1	POCT.K8.1.G71800002769540057
scf7180000276954	96970	97020	-	4	85	0.72	51	19.75	0.73	0.37	NA
scf7180000276954	97131	97131	-	1	55	1	1	0	2	1	NA
scf7180000276954	103704	103704	-	1	41	1	1	0	2	1	POCT.K8.1.G71800002769540063
scf7180000276954	120143	120143	-	1	30	1	1	0	2	1	NA
scf7180000276954	169379	169380	-	2	39	0.87	2	0.37	1.45	0.45	POCT.K8.1.G71800002769540103
scf7180000276954	174785	174785	-	1	6	1	1	0	2	1	POCT.K8.1.G71800002769540105
scf7180000276954	175210	175213	-	3	513	0.78	4	-0.87	1.19	0.49	POCT.K8.1.G71800002769540106
scf7180000276954	188353	188367	-	2	23	0.78	15	-3.96	1.24	0.24	POCT.K8.1.G71800002769540117
scf7180000276954	188501	188526	-	6	544	0.51	26	0.09	0.14	0.28	POCT.K8.1.G71800002769540117
scf7180000276954	220345	220345	-	1	5	1	1	0	2	1	NA
scf7180000276954	220612	220620	-	3	104	0.84	9	-0.27	1.21	0.5	NA
scf7180000276954	224010	224010	-	1	5	1	1	0	2	1	POCT.K8.1.G71800002769540132
scf7180000276954	229420	229420	-	1	5	1	1	0	2	1	POCT.K8.1.G71800002769540136
scf7180000276954	242262	242262	-	1	5	1	1	0	2	1	POCT.K8.1.G71800002769540144
scf7180000276954	264253	264262	-	2	12	0.5	10	0	1	0	NA
scf7180000276954	285348	285348	-	1	26	1	1	0	2	1	POCT.K8.1.G71800002769540167
scf7180000276955	18679	18681	+	2	47	0.74	3	0.49	1.18	0.18	NA
scf7180000276955	74945	74952	+	3	422	0.97	8	-3.32	1.77	0.86	POCT.K8.1.G71800002769550041
scf7180000276955	107210	107210	+	1	46	1	1	0	2	1	POCT.K8.1.G71800002769550062
scf7180000276955	119235	119235	+	1	5	1	1	0	2	1	POCT.K8.1.G71800002769550070
scf7180000276955	131036	131036	+	1	5	1	1	0	2	1	POCT.K8.1.G71800002769550078
scf7180000276955	137109	137109	+	1	9	1	1	0	2	1	POCT.K8.1.G71800002769550083
scf7180000276955	174218	174218	+	1	131	1	1	0	2	1	POCT.K8.1.G71800002769550100
scf7180000276955	194498	194498	+	1	8	1	1	0	2	1	NA
scf7180000276955	194963	194978	+	2	29	0.59	16	1.29	1.02	0.02	NA
scf7180000276955	195239	195250	+	2	16	0.69	12	-2.06	1.1	0.1	NA
scf7180000276955	208450	208450	+	1	12	1	1	0	2	1	NA
scf7180000276955	225978	225984	+	3	124	0.83	7	0.22	1.2	0.49	POCT.K8.1.G71800002769550128
scf7180000276955	46991	46991	-	1	14	1	1	0	2	1	NA
scf7180000276955	50119	50119	-	1	37	1	1	0	2	1	POCT.K8.1.G71800002769550026
scf7180000276955	57092	57095	-	2	37	0.76	4	0.77	1.2	0.2	POCT.K8.1.G71800002769550031
scf7180000276955	65950	65950	-	1	32	1	1	0	2	1	POCT.K8.1.G71800002769550035
scf7180000276955	73999	73999	-	1	11	1	1	0	2	1	POCT.K8.1.G71800002769550040
scf7180000276955	86220	86230	-	2	65	0.68	11	1.77	1.09	0.09	POCT.K8.1.G71800002769550047
scf7180000276955	101056	101056	-	1	15	1	1	0	2	1	POCT.K8.1.G71800002769550057
scf7180000276955	106945	106945	-	1	13	1	1	0	2	1	POCT.K8.1.G71800002769550061
scf7180000276955	129345	129345	-	1	5	1	1	0	2	1	POCT.K8.1.G71800002769550076
scf7180000276955	141854	141855	-	2	71	0.86	2	-0.36	1.41	0.41	POCT.K8.1.G71800002769550084
scf7180000276955	169354	169354	-	1	5	1	1	0	2	1	NA
scf7180000276955	169734	169734	-	1	9	1	1	0	2	1	POCT.K8.1.G71800002769550097
scf7180000276955	169892	169908	-	3	132	0.73	17	5.91	0.91	0.31	POCT.K8.1.G71800002769550097
scf7180000276955	179076	179082	-	2	18	0.61	7	-0.67	1.04	0.04	POCT.K8.1.G71800002769550101
scf7180000276955	199773	199780	-	4	192	0.64	8	-1.48	0.49	0.24	POCT.K8.1.G71800002769550113
scf7180000276955	215816	215816	-	1	12	1	1	0	2	1	POCT.K8.1.G71800002769550123
scf7180000276955	219928	219928	-	1	5	1	1	0	2	1	NA
scf7180000276955	220402	220407	-	2	11	0.55	6	0.23	1.01	0.01	POCT.K8.1.G71800002769550125
scf7180000276955	244646	244650	-	2	74	0.64	5	0.54	1.05	0.05	POCT.K8.1.G71800002769550139
scf7180000276956	38480	38480	+	1	7	1	1	0	2	1	POCT.K8.1.G71800002769560018
scf7180000276956	43880	43920	+	9	1205	0.66	41	11.02	0.45	0.51	POCT.K8.1.G71800002769560023
scf7180000276956	43979	44018	+	4	43	0.4	40	-10.31	0.09	0.04	POCT.K8.1.G71800002769560023
scf7180000276956	44160	44161	+	2	57	0.91	2	0.41	1.57	0.57	NA
scf7180000276956	51826	51826	+	1	60	1	1	0	2	1	POCT.K8.1.G71800002769560029
scf7180000276956	84334	84334	+	1	42	1	1	0	2	1	POCT.K8.1.G71800002769560052
scf7180000276956	87500	87500	+	1	27	1	1	0	2	1	POCT.K8.1.G71800002769560055
scf7180000276956	133631	133634	+	3	18	0.39	4	-0.33	0.43	0.01	POCT.K8.1.G71800002769560080
scf7180000276956	134009	134009	+	1	5	1	1	0	2	1	NA
scf7180000276956	134820	134839	+	3	207	0.94	20	5.2	1.6	0.75	POCT.K8.1.G71800002769560081
scf7180000276956	135638	135638	+	1	6	1	1	0	2	1	NA
scf7180000276956	135794	135805	+	2	17	0.65	12	-1.62	1.06	0.06	NA
scf7180000276956	135945	135945	+	1	5	1	1	0	2	1	NA
scf7180000276956	135989	135989	+	1	6	1	1	0	2	1	NA
scf7180000276956	149286	149286	+	1	6	1	1	0	2	1	POCT.K8.1.G71800002769560090
scf7180000276956	171233	171233	+	1	6	1	1	0	2	1	NA
scf7180000276956	171479	171479	+	1	7	1	1	0	2	1	NA
scf7180000276956	182796	182809	+	3	210	0.53	14	4.06	0.87	0.29	POCT.K8.1.G71800002769560110
scf7180000276956	199884	199884	+	1	75	1	1	0	2	1	POCT.K8.1.G71800002769560123
scf7180000276956	201297	201297	+	1	37	1	1	0	2	1	POCT.K8.1.G71800002769560124
scf7180000276956	207905	207958	+	12	1449	0.52	54	-19.81	-0.2	0.39	NA
scf7180000276956	30419	30419	-	1	106	1	1	0	2	1	POCT.K8.1.G71800002769560011
scf7180000276956	32687	32692	-	2	75	0.73	6	-1.17	1.16	0.16	POCT.K8.1.G71800002769560014
scf7180000276956	33952	33962	-	2	13	0.62	11	-1.15	1.04	0.04	NA
scf7180000276956	34051	34051	-	1	5	1	1	0	2	1	NA
scf7180000276956	34096	34096	-	1	24	1	1	0	2	1	NA
scf7180000276956	43123	43123	-	1	5	1	1	0	2	1	POCT.K8.1.G71800002769560022
scf7180000276956	43250	43300	-	10	597	0.39	51	4.21	-0.31	0.31	POCT.K8.1.G71800002769560022
scf7180000276956	82897	82897	-	1	15	1	1	0	2	1	POCT.K8.1.G71800002769560050
scf7180000276956	94500	94512	-	6	1184	0.92	13	4.66	1.48	0.8	POCT.K8.1.G71800002769560060
scf7180000276956	158888	158888	-	1	6	1	1	0	2	1	NA
scf7180000276956	159044	159044	-	1	9	1	1	0	2	1	NA
scf7180000276956	159348	159348	-	1	7	1	1	0	2	1	NA
scf7180000276956	159683	159686	-	2	60	0.68	4	-0.55	1.1	0.1	POCT.K8.1.G71800002769560095
scf7180000276956	164642	164642	-	1	5	1	1	0	2	1	POCT.K8.1.G71800002769560098
scf7180000276956	192690	192690	-	1	5	1	1	0	2	1	NA
scf7180000276956	192753	192753	-	1	7	1	1	0	2	1	NA
scf7180000276956	198523	198525	-	2	33	0.76	3	0.52	1.2	0.2	POCT.K8.1.G71800002769560121
scf7180000276956	214326	214326	-	1	6	1	1	0	2	1	NA
scf7180000276956	214587	214588	-	2	34	0.62	2	-0.12	1.04	0.04	NA
scf7180000276956	216413	216413	-	1	5	1	1	0	2	1	NA
scf7180000276956	216911	216929	-	2	15	0.53	19	0.6	1	0	NA
scf7180000276956	229049	229058	-	4	242	0.48	10	0.15	0.41	0.2	POCT.K8.1.G71800002769560130
scf7180000276956	231436	231439	-	2	26	0.77	4	-0.81	1.22	0.22	POCT.K8.1.G71800002769560132
scf7180000276957	9424	9430	+	3	75	0.72	7	-2.25	0.89	0.3	POCT.K8.1.G71800002769570004
scf7180000276957	25087	25095	+	2	31	0.81	9	-2.45	1.29	0.29	POCT.K8.1.G71800002769570011
scf7180000276957	31966	31996	+	5	157	0.76	31	-3.07	0.78	0.47	POCT.K8.1.G71800002769570017
scf7180000276957	32753	32759	+	2	120	0.81	7	-1.85	1.3	0.3	POCT.K8.1.G71800002769570018
scf7180000276957	2702	2702	-	1	18	1	1	0	2	1	NA
scf7180000276957	26826	26853	-	6	195	0.81	28	5.77	0.85	0.56	POCT.K8.1.G71800002769570012
scf7180000276958	72867	72875	+	5	268	0.56	9	-2.39	0.23	0.24	POCT.K8.1.G71800002769580048
scf7180000276958	82474	82479	+	2	28	0.5	6	0	1	0	POCT.K8.1.G71800002769580054
scf7180000276958	94588	94595	+	2	17	0.71	8	1.44	1.13	0.13	POCT.K8.1.G71800002769580062
scf7180000276958	104198	104205	+	4	44	0.34	8	0.59	0.12	0.06	POCT.K8.1.G71800002769580069
scf7180000276958	109443	109456	+	5	993	0.8	14	-3.81	0.98	0.56	POCT.K8.1.G71800002769580074
scf7180000276958	109574	109574	+	1	21	1	1	0	2	1	POCT.K8.1.G71800002769580074
scf7180000276958	109686	109686	+	1	5	1	1	0	2	1	NA
scf7180000276958	110028	110028	+	1	7	1	1	0	2	1	NA
scf7180000276958	113081	113084	+	2	232	0.91	4	1.23	1.56	0.56	POCT.K8.1.G71800002769580076
scf7180000276958	113540	113540	+	1	6	1	1	0	2	1	NA
scf7180000276958	116840	116840	+	1	57	1	1	0	2	1	POCT.K8.1.G71800002769580078
scf7180000276958	118054	118070	+	4	213	0.85	17	-2.05	1.17	0.58	POCT.K8.1.G71800002769580079
scf7180000276958	118126	118126	+	1	33	1	1	0	2	1	POCT.K8.1.G71800002769580079
scf7180000276958	151343	151362	+	9	438	0.47	20	-0.69	-0.03	0.36	POCT.K8.1.G71800002769580101
scf7180000276958	153575	153598	+	4	136	0.52	24	-0.29	0.63	0.32	POCT.K8.1.G71800002769580103
scf7180000276958	153925	153925	+	1	5	1	1	0	2	1	NA
scf7180000276958	158861	158861	+	1	12	1	1	0	2	1	POCT.K8.1.G71800002769580106
scf7180000276958	171008	171008	+	1	63	1	1	0	2	1	POCT.K8.1.G71800002769580111
scf7180000276958	175511	175511	+	1	19	1	1	0	2	1	POCT.K8.1.G71800002769580114
scf7180000276958	191816	191848	+	9	2613	0.96	33	11.74	1.64	0.89	POCT.K8.1.G71800002769580125
scf7180000276958	207825	207831	+	5	470	0.6	7	0.74	0.48	0.34	POCT.K8.1.G71800002769580129
scf7180000276958	219951	219961	+	3	39	0.44	11	-0.49	0.54	0.08	POCT.K8.1.G71800002769580137
scf7180000276958	237257	237257	+	1	5	1	1	0	2	1	POCT.K8.1.G71800002769580143
scf7180000276958	237579	237579	+	1	12	1	1	0	2	1	POCT.K8.1.G71800002769580144
scf7180000276958	243073	243073	+	1	50	1	1	0	2	1	NA
scf7180000276958	243270	243270	+	1	5	1	1	0	2	1	POCT.K8.1.G71800002769580147
scf7180000276958	244424	244438	+	3	104	0.9	15	-6.23	1.45	0.65	POCT.K8.1.G71800002769580149
scf7180000276958	244869	244955	+	5	31	0.32	87	0	-0.26	0.03	NA
scf7180000276958	245054	245054	+	1	7	1	1	0	2	1	NA
scf7180000276958	245102	245697	+	63	1500	0.11	596	46.11	-3.41	0.1	NA
scf7180000276958	246172	246172	+	1	5	1	1	0	2	1	NA
scf7180000276958	246440	246440	+	1	21	1	1	0	2	1	NA
scf7180000276958	246510	246510	+	1	5	1	1	0	2	1	NA
scf7180000276958	246566	246788	+	47	1338	0.15	223	-0.87	-2.8	0.14	POCT.K8.1.G71800002769580151
scf7180000276958	299038	299038	+	1	6	1	1	0	2	1	POCT.K8.1.G71800002769580182
scf7180000276958	299259	299259	+	1	5	1	1	0	2	1	NA
scf7180000276958	301292	301312	+	6	753	0.7	21	3.93	0.57	0.44	POCT.K8.1.G71800002769580184
scf7180000276958	318875	318888	+	4	260	0.94	14	0.54	1.59	0.8	POCT.K8.1.G71800002769580191
scf7180000276958	337221	337221	+	1	8	1	1	0	2	1	POCT.K8.1.G71800002769580198
scf7180000276958	340727	340727	+	1	13	1	1	0	2	1	POCT.K8.1.G71800002769580202
scf7180000276958	343941	343941	+	1	26	1	1	0	2	1	POCT.K8.1.G71800002769580205
scf7180000276958	347321	347321	+	1	6	1	1	0	2	1	NA
scf7180000276958	347481	347481	+	1	5	1	1	0	2	1	NA
scf7180000276958	383881	383881	+	1	5	1	1	0	2	1	POCT.K8.1.G71800002769580229
scf7180000276958	386587	386587	+	1	5	1	1	0	2	1	NA
scf7180000276958	402655	402655	+	1	6	1	1	0	2	1	NA
scf7180000276958	408107	408110	+	3	31	0.61	4	-0.66	0.66	0.15	POCT.K8.1.G71800002769580244
scf7180000276958	409545	409545	+	1	6	1	1	0	2	1	POCT.K8.1.G71800002769580245
scf7180000276958	418458	418458	+	1	5	1	1	0	2	1	POCT.K8.1.G71800002769580251
scf7180000276958	441009	441012	+	2	27	0.59	4	-0.28	1.02	0.02	POCT.K8.1.G71800002769580266
scf7180000276958	441483	441483	+	1	30	1	1	0	2	1	NA
scf7180000276958	441689	441689	+	1	23	1	1	0	2	1	NA
scf7180000276958	441736	441747	+	4	21	0.29	12	0.31	0	0	NA
scf7180000276958	17778	17778	-	1	7	1	1	0	2	1	NA
scf7180000276958	19953	19953	-	1	10	1	1	0	2	1	POCT.K8.1.G71800002769580011
scf7180000276958	63229	63229	-	1	48	1	1	0	2	1	POCT.K8.1.G71800002769580040
scf7180000276958	85132	85136	-	3	87	0.64	5	0.21	0.73	0.2	NA
scf7180000276958	102346	102346	-	1	41	1	1	0	2	1	POCT.K8.1.G71800002769580067
scf7180000276958	107581	107581	-	1	14	1	1	0	2	1	POCT.K8.1.G71800002769580070
scf7180000276958	120646	120659	-	4	137	0.52	14	3.41	0.32	0.16	POCT.K8.1.G71800002769580080
scf7180000276958	245976	245982	-	2	111	0.63	7	0.78	1.05	0.05	NA
scf7180000276958	260231	260234	-	2	27	0.56	4	0.17	1.01	0.01	POCT.K8.1.G71800002769580158
scf7180000276958	319645	319645	-	1	5	1	1	0	2	1	NA
scf7180000276958	319880	319913	-	6	348	0.64	34	11.92	0.47	0.41	POCT.K8.1.G71800002769580192
scf7180000276958	356643	356643	-	1	9	1	1	0	2	1	POCT.K8.1.G71800002769580212
scf7180000276958	365288	365288	-	1	5	1	1	0	2	1	NA
scf7180000276958	365573	365594	-	3	38	0.53	22	-2.24	0.53	0.07	POCT.K8.1.G71800002769580216
scf7180000276958	388683	388683	-	1	28	1	1	0	2	1	POCT.K8.1.G71800002769580231
scf7180000276958	389313	389313	-	1	28	1	1	0	2	1	NA
scf7180000276958	389740	389740	-	1	26	1	1	0	2	1	POCT.K8.1.G71800002769580232
scf7180000276958	398309	398309	-	1	5	1	1	0	2	1	POCT.K8.1.G71800002769580238
scf7180000276958	406982	406982	-	1	5	1	1	0	2	1	NA
scf7180000276958	407713	407713	-	1	14	1	1	0	2	1	POCT.K8.1.G71800002769580243
scf7180000276958	417631	417631	-	1	46	1	1	0	2	1	POCT.K8.1.G71800002769580249
scf7180000276958	434260	434260	-	1	5	1	1	0	2	1	POCT.K8.1.G71800002769580260
