seq	start	end	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	featureID
scaffold_0045	198791	198791	+	1	3	1	1	0	2	1	PJENN.M.1.G00450137
scaffold_0045	12949	12949	-	1	3	1	1	0	2	1	NA
scaffold_0045	13232	13233	-	2	41	0.88	2	0.38	1.47	0.47	PJENN.M.1.G00450006
scaffold_0045	37756	37756	-	1	3	1	1	0	2	1	NA
scaffold_0045	38576	38576	-	1	4	1	1	0	2	1	NA
scaffold_0045	38653	38660	-	2	11	0.64	8	-0.95	1.05	0.05	NA
scaffold_0045	38728	38740	-	2	13	0.69	13	-2.31	1.11	0.11	NA
scaffold_0045	38814	38814	-	1	4	1	1	0	2	1	NA
scaffold_0045	38841	38841	-	1	5	1	1	0	2	1	NA
scaffold_0045	38951	38959	-	2	7	0.57	9	-0.57	1.01	0.01	NA
scaffold_0045	39020	39040	-	9	104	0.49	21	6.41	-0.44	0.23	NA
scaffold_0045	39095	39107	-	2	69	0.96	13	-5.48	1.74	0.74	PJENN.M.1.G00450024
scaffold_0045	42969	42969	-	1	4	1	1	0	2	1	NA
scaffold_0045	53839	53839	-	1	4	1	1	0	2	1	NA
scaffold_0045	57386	57386	-	1	10	1	1	0	2	1	PJENN.M.1.G00450038
scaffold_0045	112332	112332	-	1	7	1	1	0	2	1	PJENN.M.1.G00450078
scaffold_0045	125786	125786	-	1	4	1	1	0	2	1	PJENN.M.1.G00450086
scaffold_0045	140666	140666	-	1	3	1	1	0	2	1	PJENN.M.1.G00450099
scaffold_0045	155622	155622	-	1	5	1	1	0	2	1	NA
scaffold_0045	158519	158519	-	1	8	1	1	0	2	1	PJENN.M.1.G00450112
scaffold_0045	159173	159173	-	1	5	1	1	0	2	1	PJENN.M.1.G00450113
scaffold_0045	169110	169139	-	3	46	0.72	30	-8.91	0.87	0.29	PJENN.M.1.G00450120
scaffold_0045	178322	178333	-	2	18	0.78	12	3.06	1.24	0.24	PJENN.M.1.G00450125
scaffold_0045	197946	197947	-	2	7	0.57	2	0.07	1.01	0.01	PJENN.M.1.G00450136
scaffold_0045	198018	198028	-	2	8	0.62	11	1.25	1.05	0.05	PJENN.M.1.G00450136
scaffold_0045	242295	242303	-	2	17	0.82	9	-2.59	1.33	0.33	PJENN.M.1.G00450162
scaffold_0045	245611	245611	-	1	10	1	1	0	2	1	PJENN.M.1.G00450165
scaffold_0045	245661	245661	-	1	3	1	1	0	2	1	PJENN.M.1.G00450165
scaffold_0045	245750	245767	-	5	54	0.28	18	-1.87	-0.28	0.02	PJENN.M.1.G00450165
scaffold_0045	266666	266675	-	2	15	0.73	10	2.1	1.16	0.16	PJENN.M.1.G00450181
scaffold_0046	23848	23848	+	1	3	1	1	0	2	1	PJENN.M.1.G00460013
scaffold_0046	25016	25016	+	1	11	1	1	0	2	1	PJENN.M.1.G00460014
scaffold_0046	25864	25864	+	1	10	1	1	0	2	1	NA
scaffold_0046	25896	25915	+	2	9	0.67	20	3.17	1.08	0.08	NA
scaffold_0046	25955	25955	+	1	3	1	1	0	2	1	NA
scaffold_0046	26039	26063	+	2	6	0.5	25	0	1	0	NA
scaffold_0046	49934	49934	+	1	7	1	1	0	2	1	PJENN.M.1.G00460030
scaffold_0046	54301	54301	+	1	3	1	1	0	2	1	PJENN.M.1.G00460032
scaffold_0046	82711	82711	+	1	3	1	1	0	2	1	PJENN.M.1.G00460049
scaffold_0046	84627	84627	+	1	4	1	1	0	2	1	PJENN.M.1.G00460050
scaffold_0046	102018	102030	+	3	47	0.68	13	3.19	0.87	0.28	PJENN.M.1.G00460062
scaffold_0046	122668	122687	+	3	10	0.4	20	-3	0.43	0.01	PJENN.M.1.G00460077
scaffold_0046	150752	150767	+	2	11	0.64	16	2.05	1.05	0.05	PJENN.M.1.G00460095
scaffold_0046	178176	178184	+	2	8	0.62	9	1	1.05	0.05	PJENN.M.1.G00460108
scaffold_0046	178657	178672	+	5	374	0.67	16	-3.91	0.76	0.47	PJENN.M.1.G00460109
scaffold_0046	178787	178787	+	1	3	1	1	0	2	1	PJENN.M.1.G00460109
scaffold_0046	179372	179372	+	1	3	1	1	0	2	1	NA
scaffold_0046	193962	193972	+	3	28	0.75	11	3.14	0.94	0.33	PJENN.M.1.G00460117
scaffold_0046	212765	212836	+	17	255	0.27	72	18.72	-1.3	0.19	PJENN.M.1.G00460128
scaffold_0046	212990	212991	+	2	6	0.5	2	0	1	0	NA
scaffold_0046	213044	213044	+	1	3	1	1	0	2	1	NA
scaffold_0046	215693	215693	+	1	3	1	1	0	2	1	NA
scaffold_0046	218330	218330	+	1	3	1	1	0	2	1	NA
scaffold_0046	245150	245150	+	1	4	1	1	0	2	1	PJENN.M.1.G00460146
scaffold_0046	258007	258023	+	4	43	0.49	17	0.86	0.43	0.21	PJENN.M.1.G00460152
scaffold_0046	4896	4919	-	4	158	0.84	24	-1.73	1.19	0.59	PJENN.M.1.G00460003
scaffold_0046	33953	33953	-	1	3	1	1	0	2	1	PJENN.M.1.G00460018
scaffold_0046	34569	34569	-	1	3	1	1	0	2	1	PJENN.M.1.G00460019
scaffold_0046	44286	44286	-	1	14	1	1	0	2	1	PJENN.M.1.G00460027
scaffold_0046	61502	61502	-	1	3	1	1	0	2	1	NA
scaffold_0046	61540	61540	-	1	3	1	1	0	2	1	NA
scaffold_0046	62106	62106	-	1	5	1	1	0	2	1	PJENN.M.1.G00460040
scaffold_0046	72369	72369	-	1	9	1	1	0	2	1	PJENN.M.1.G00460046
scaffold_0046	75987	75987	-	1	5	1	1	0	2	1	NA
scaffold_0046	82731	82731	-	1	3	1	1	0	2	1	PJENN.M.1.G00460048
scaffold_0046	104608	104622	-	2	6	0.5	15	0	1	0	PJENN.M.1.G00460064
scaffold_0046	127308	127308	-	1	3	1	1	0	2	1	NA
scaffold_0046	141412	141412	-	1	34	1	1	0	2	1	PJENN.M.1.G00460089
scaffold_0046	203060	203060	-	1	3	1	1	0	2	1	NA
scaffold_0046	226938	226938	-	1	3	1	1	0	2	1	PJENN.M.1.G00460133
scaffold_0046	227644	227644	-	1	3	1	1	0	2	1	NA
scaffold_0046	236565	236575	-	3	17	0.53	11	-1.47	0.53	0.07	PJENN.M.1.G00460139
scaffold_0046	237232	237243	-	2	6	0.5	12	0	1	0	PJENN.M.1.G00460140
scaffold_0046	239212	239212	-	1	8	1	1	0	2	1	PJENN.M.1.G00460142
scaffold_0047	6418	6425	+	3	79	0.91	8	3.08	1.48	0.67	PJENN.M.1.G00470005
scaffold_0047	6485	6493	+	6	90	0.63	9	-2.3	0.25	0.32	PJENN.M.1.G00470005
scaffold_0047	7014	7014	+	1	3	1	1	0	2	1	NA
scaffold_0047	7111	7111	+	1	3	1	1	0	2	1	NA
scaffold_0047	17655	17655	+	1	3	1	1	0	2	1	NA
scaffold_0047	22774	22774	+	1	8	1	1	0	2	1	NA
scaffold_0047	32720	32738	+	3	54	0.89	19	3.56	1.39	0.61	PJENN.M.1.G00470022
scaffold_0047	33139	33139	+	1	4	1	1	0	2	1	NA
scaffold_0047	33910	33910	+	1	3	1	1	0	2	1	NA
scaffold_0047	46962	46962	+	1	7	1	1	0	2	1	PJENN.M.1.G00470032
scaffold_0047	87792	87792	+	1	4	1	1	0	2	1	PJENN.M.1.G00470052
scaffold_0047	88446	88446	+	1	3	1	1	0	2	1	NA
scaffold_0047	91116	91132	+	7	125	0.43	17	1.59	-0.21	0.21	PJENN.M.1.G00470054
scaffold_0047	97113	97113	+	1	3	1	1	0	2	1	PJENN.M.1.G00470057
scaffold_0047	97499	97499	+	1	6	1	1	0	2	1	NA
scaffold_0047	109049	109049	+	1	3	1	1	0	2	1	PJENN.M.1.G00470066
scaffold_0047	119095	119101	+	3	41	0.56	7	-1.1	0.73	0.2	PJENN.M.1.G00470069
scaffold_0047	157423	157427	+	3	48	0.71	5	0.38	0.91	0.31	PJENN.M.1.G00470082
scaffold_0047	180360	180369	+	2	8	0.62	10	1.12	1.05	0.05	PJENN.M.1.G00470095
scaffold_0047	181364	181364	+	1	3	1	1	0	2	1	NA
scaffold_0047	181400	181400	+	1	3	1	1	0	2	1	NA
scaffold_0047	216670	216677	+	2	9	0.56	8	0.39	1.01	0.01	PJENN.M.1.G00470114
scaffold_0047	237165	237169	+	2	8	0.5	5	0	1	0	PJENN.M.1.G00470121
scaffold_0047	268771	268771	+	1	4	1	1	0	2	1	NA
scaffold_0047	62515	62515	-	1	4	1	1	0	2	1	NA
scaffold_0047	62587	62587	-	1	3	1	1	0	2	1	NA
scaffold_0047	62690	62702	-	5	47	0.38	13	2.09	-0.1	0.1	PJENN.M.1.G00470038
scaffold_0047	80144	80156	-	3	21	0.43	13	0.43	0.55	0.09	NA
scaffold_0047	80348	80348	-	1	9	1	1	0	2	1	NA
scaffold_0047	80492	80492	-	1	4	1	1	0	2	1	NA
scaffold_0047	81056	81062	-	2	8	0.62	7	0.75	1.05	0.05	NA
scaffold_0047	81264	81264	-	1	17	1	1	0	2	1	NA
scaffold_0047	81299	81299	-	1	3	1	1	0	2	1	NA
scaffold_0047	81330	81330	-	1	8	1	1	0	2	1	NA
scaffold_0047	81419	81419	-	1	8	1	1	0	2	1	NA
scaffold_0047	81590	81591	-	2	9	0.56	2	-0.06	1.01	0.01	NA
scaffold_0047	81697	81721	-	2	6	0.5	25	0	1	0	NA
scaffold_0047	82096	82096	-	1	6	1	1	0	2	1	PJENN.M.1.G00470047
scaffold_0047	82477	82477	-	1	3	1	1	0	2	1	NA
scaffold_0047	82577	82584	-	2	9	0.67	8	-1.17	1.08	0.08	NA
scaffold_0047	82609	82641	-	7	30	0.3	33	-4.53	-0.68	0.05	NA
scaffold_0047	82689	82711	-	2	16	0.81	23	-6.88	1.3	0.3	NA
scaffold_0047	82753	82831	-	41	3775	0.28	79	15.83	-1.39	0.37	NA
scaffold_0047	87002	87002	-	1	4	1	1	0	2	1	NA
scaffold_0047	87703	87703	-	1	3	1	1	0	2	1	PJENN.M.1.G00470051
scaffold_0047	89719	89719	-	1	4	1	1	0	2	1	PJENN.M.1.G00470053
scaffold_0047	89852	89852	-	1	10	1	1	0	2	1	PJENN.M.1.G00470053
scaffold_0047	104923	104940	-	4	22	0.55	18	-3.73	0.29	0.15	NA
scaffold_0047	105007	105075	-	5	35	0.49	69	-11.63	0.04	0.16	NA
scaffold_0047	105157	105178	-	2	17	0.65	22	3.09	1.06	0.06	PJENN.M.1.G00470061
scaffold_0047	105215	105281	-	20	961	0.65	67	6.73	-0.13	0.51	PJENN.M.1.G00470061
scaffold_0047	116716	116716	-	1	6	1	1	0	2	1	NA
scaffold_0047	160556	160556	-	1	5	1	1	0	2	1	PJENN.M.1.G00470084
scaffold_0047	194785	194785	-	1	8	1	1	0	2	1	NA
scaffold_0047	196132	196132	-	1	3	1	1	0	2	1	NA
scaffold_0047	196231	196250	-	2	7	0.57	20	-1.36	1.01	0.01	NA
scaffold_0047	196383	196383	-	1	4	1	1	0	2	1	NA
scaffold_0047	196420	196420	-	1	5	1	1	0	2	1	NA
scaffold_0047	196645	196670	-	8	818	0.94	26	-1.46	1.49	0.83	PJENN.M.1.G00470105
scaffold_0047	246083	246087	-	3	18	0.44	5	0.44	0.52	0.07	PJENN.M.1.G00470127
scaffold_0048	22811	22811	+	1	14	1	1	0	2	1	PJENN.M.1.G00480013
scaffold_0048	44188	44188	+	1	3	1	1	0	2	1	PJENN.M.1.G00480026
scaffold_0048	52259	52263	+	2	9	0.67	5	-0.67	1.08	0.08	PJENN.M.1.G00480028
scaffold_0048	59856	59856	+	1	3	1	1	0	2	1	PJENN.M.1.G00480031
scaffold_0048	60576	60593	+	9	493	0.71	18	2.1	0.43	0.5	PJENN.M.1.G00480032
scaffold_0048	60618	60618	+	1	4	1	1	0	2	1	PJENN.M.1.G00480032
scaffold_0048	63820	63822	+	2	8	0.62	3	0.25	1.05	0.05	PJENN.M.1.G00480035
scaffold_0048	78266	78266	+	1	7	1	1	0	2	1	PJENN.M.1.G00480045
scaffold_0048	92485	92485	+	1	4	1	1	0	2	1	NA
scaffold_0048	92515	92515	+	1	3	1	1	0	2	1	NA
scaffold_0048	101515	101531	+	9	1037	0.85	17	-1.88	0.99	0.68	PJENN.M.1.G00480061
scaffold_0048	101567	101567	+	1	3	1	1	0	2	1	PJENN.M.1.G00480061
scaffold_0048	131620	131620	+	1	3	1	1	0	2	1	NA
scaffold_0048	137215	137215	+	1	3	1	1	0	2	1	NA
scaffold_0048	139108	139109	+	2	7	0.57	2	-0.07	1.01	0.01	PJENN.M.1.G00480086
scaffold_0048	161496	161507	+	2	12	0.58	12	-0.92	1.02	0.02	PJENN.M.1.G00480100
scaffold_0048	172839	172839	+	1	3	1	1	0	2	1	PJENN.M.1.G00480107
scaffold_0048	176771	176771	+	1	4	1	1	0	2	1	NA
scaffold_0048	177151	177151	+	1	11	1	1	0	2	1	PJENN.M.1.G00480111
scaffold_0048	184910	184913	+	2	10	0.7	4	-0.6	1.12	0.12	NA
scaffold_0048	185278	185278	+	1	4	1	1	0	2	1	NA
scaffold_0048	185338	185338	+	1	3	1	1	0	2	1	NA
scaffold_0048	185408	185408	+	1	4	1	1	0	2	1	NA
scaffold_0048	194047	194047	+	1	3	1	1	0	2	1	PJENN.M.1.G00480124
scaffold_0048	209416	209468	+	10	537	0.42	53	-12.22	-0.22	0.33	PJENN.M.1.G00480134
scaffold_0048	209522	209544	+	3	18	0.44	23	-1.06	0.52	0.07	PJENN.M.1.G00480134
scaffold_0048	209658	209658	+	1	3	1	1	0	2	1	NA
scaffold_0048	215914	215921	+	4	148	0.5	8	-1.45	0.38	0.19	PJENN.M.1.G00480137
scaffold_0048	217504	217542	+	4	136	0.89	39	-1.73	1.35	0.67	PJENN.M.1.G00480138
scaffold_0048	217855	217855	+	1	5	1	1	0	2	1	NA
scaffold_0048	227791	227791	+	1	16	1	1	0	2	1	PJENN.M.1.G00480146
scaffold_0048	242034	242034	+	1	7	1	1	0	2	1	PJENN.M.1.G00480155
scaffold_0048	245623	245623	+	1	4	1	1	0	2	1	PJENN.M.1.G00480159
scaffold_0048	246026	246026	+	1	3	1	1	0	2	1	NA
scaffold_0048	252277	252277	+	1	3	1	1	0	2	1	NA
scaffold_0048	252884	252890	+	4	55	0.71	7	-0.53	0.74	0.37	PJENN.M.1.G00480165
scaffold_0048	255678	255678	+	1	6	1	1	0	2	1	NA
scaffold_0048	257556	257556	+	1	3	1	1	0	2	1	NA
scaffold_0048	257639	257639	+	1	3	1	1	0	2	1	NA
scaffold_0048	263295	263323	+	10	746	0.86	29	-3.01	1.04	0.71	PJENN.M.1.G00480173
scaffold_0048	263368	263403	+	5	36	0.47	36	-8.58	0.08	0.17	PJENN.M.1.G00480173
scaffold_0048	263471	263471	+	1	3	1	1	0	2	1	NA
scaffold_0048	263789	263789	+	1	3	1	1	0	2	1	NA
scaffold_0048	263929	263942	+	2	6	0.5	14	0	1	0	NA
scaffold_0048	263979	263979	+	1	4	1	1	0	2	1	NA
scaffold_0048	264006	264006	+	1	11	1	1	0	2	1	NA
scaffold_0048	264077	264091	+	4	48	0.35	15	-0.81	0.16	0.08	NA
scaffold_0048	264119	264132	+	3	12	0.5	14	-1.25	0.5	0.05	NA
scaffold_0048	264159	264461	+	54	661	0.1	303	32.13	-3.13	0.11	NA
scaffold_0048	264535	264535	+	1	9	1	1	0	2	1	NA
scaffold_0048	550	550	-	1	4	1	1	0	2	1	NA
scaffold_0048	50394	50394	-	1	3	1	1	0	2	1	NA
scaffold_0048	51409	51409	-	1	3	1	1	0	2	1	NA
scaffold_0048	51916	51916	-	1	3	1	1	0	2	1	NA
scaffold_0048	52270	52276	-	2	115	0.97	7	2.79	1.78	0.78	PJENN.M.1.G00480027
scaffold_0048	57254	57274	-	5	102	0.54	21	6.8	0.39	0.31	PJENN.M.1.G00480029
scaffold_0048	65829	65833	-	2	6	0.5	5	0	1	0	NA
scaffold_0048	66631	66645	-	4	95	0.66	15	-3.27	0.72	0.36	PJENN.M.1.G00480036
scaffold_0048	70992	71007	-	3	43	0.47	16	1.8	0.7	0.18	PJENN.M.1.G00480041
scaffold_0048	77677	77677	-	1	8	1	1	0	2	1	NA
scaffold_0048	113517	113517	-	1	5	1	1	0	2	1	PJENN.M.1.G00480070
scaffold_0048	117137	117137	-	1	3	1	1	0	2	1	NA
scaffold_0048	147062	147062	-	1	3	1	1	0	2	1	NA
scaffold_0048	155336	155336	-	1	3	1	1	0	2	1	NA
scaffold_0048	207150	207150	-	1	3	1	1	0	2	1	PJENN.M.1.G00480131
scaffold_0048	235882	235882	-	1	3	1	1	0	2	1	NA
scaffold_0048	236319	236319	-	1	69	1	1	0	2	1	PJENN.M.1.G00480151
scaffold_0048	239257	239257	-	1	4	1	1	0	2	1	PJENN.M.1.G00480153
scaffold_0048	244386	244386	-	1	3	1	1	0	2	1	NA
scaffold_0048	250893	250893	-	1	3	1	1	0	2	1	PJENN.M.1.G00480162
scaffold_0048	250959	250962	-	2	129	0.93	4	-1.29	1.63	0.63	PJENN.M.1.G00480162
scaffold_0049	1189	1189	+	1	5	1	1	0	2	1	PJENN.M.1.G00490001
scaffold_0049	6567	6567	+	1	53	1	1	0	2	1	PJENN.M.1.G00490003
scaffold_0049	14598	14598	+	1	3	1	1	0	2	1	NA
scaffold_0049	14772	14772	+	1	5	1	1	0	2	1	NA
scaffold_0049	14928	14928	+	1	4	1	1	0	2	1	NA
scaffold_0049	15266	15266	+	1	3	1	1	0	2	1	NA
scaffold_0049	15304	15304	+	1	7	1	1	0	2	1	NA
scaffold_0049	15624	15624	+	1	7	1	1	0	2	1	NA
scaffold_0049	17907	17907	+	1	3	1	1	0	2	1	NA
scaffold_0049	18572	18572	+	1	3	1	1	0	2	1	NA
scaffold_0049	46464	46464	+	1	3	1	1	0	2	1	PJENN.M.1.G00490027
scaffold_0049	47628	47628	+	1	4	1	1	0	2	1	NA
scaffold_0049	50072	50072	+	1	5	1	1	0	2	1	PJENN.M.1.G00490029
scaffold_0049	61924	61939	+	2	26	0.88	16	-5.77	1.48	0.48	PJENN.M.1.G00490036
scaffold_0049	69846	69846	+	1	3	1	1	0	2	1	PJENN.M.1.G00490041
scaffold_0049	98081	98081	+	1	3	1	1	0	2	1	PJENN.M.1.G00490060
scaffold_0049	116209	116213	+	2	14	0.57	5	0.29	1.01	0.01	PJENN.M.1.G00490072
scaffold_0049	117213	117222	+	3	52	0.85	10	-1.1	1.23	0.52	PJENN.M.1.G00490073
scaffold_0049	117322	117322	+	1	5	1	1	0	2	1	PJENN.M.1.G00490073
scaffold_0049	117550	117550	+	1	3	1	1	0	2	1	NA
scaffold_0049	126150	126150	+	1	5	1	1	0	2	1	PJENN.M.1.G00490080
scaffold_0049	146480	146480	+	1	4	1	1	0	2	1	PJENN.M.1.G00490091
scaffold_0049	161279	161279	+	1	8	1	1	0	2	1	PJENN.M.1.G00490100
scaffold_0049	162966	162969	+	2	14	0.64	4	-0.43	1.06	0.06	PJENN.M.1.G00490102
scaffold_0049	194383	194383	+	1	4	1	1	0	2	1	PJENN.M.1.G00490119
scaffold_0049	208338	208351	+	4	216	0.79	14	-1.68	0.99	0.49	PJENN.M.1.G00490130
scaffold_0049	208608	208608	+	1	3	1	1	0	2	1	NA
scaffold_0049	256029	256029	+	1	12	1	1	0	2	1	PJENN.M.1.G00490162
scaffold_0049	20726	20726	-	1	4	1	1	0	2	1	NA
scaffold_0049	20938	20942	-	2	14	0.71	5	0.86	1.14	0.14	PJENN.M.1.G00490010
scaffold_0049	35775	35775	-	1	3	1	1	0	2	1	PJENN.M.1.G00490019
scaffold_0049	44719	44724	-	2	12	0.58	6	0.42	1.02	0.02	PJENN.M.1.G00490025
scaffold_0049	64441	64441	-	1	10	1	1	0	2	1	PJENN.M.1.G00490037
scaffold_0049	89072	89091	-	6	156	0.76	20	-0.87	0.78	0.53	PJENN.M.1.G00490053
scaffold_0049	91807	91807	-	1	5	1	1	0	2	1	PJENN.M.1.G00490055
scaffold_0049	99279	99288	-	2	28	0.89	10	3.54	1.51	0.51	PJENN.M.1.G00490061
scaffold_0049	119387	119401	-	4	85	0.67	15	5.04	0.74	0.37	PJENN.M.1.G00490074
scaffold_0049	166224	166224	-	1	3	1	1	0	2	1	NA
scaffold_0049	167461	167461	-	1	13	1	1	0	2	1	PJENN.M.1.G00490103
scaffold_0049	193592	193592	-	1	3	1	1	0	2	1	NA
scaffold_0049	207443	207473	-	5	90	0.57	31	6.69	0.38	0.3	PJENN.M.1.G00490128
scaffold_0049	218254	218254	-	1	3	1	1	0	2	1	NA
scaffold_0049	227156	227156	-	1	9	1	1	0	2	1	PJENN.M.1.G00490142
scaffold_0049	236655	236655	-	1	3	1	1	0	2	1	PJENN.M.1.G00490148
scaffold_0049	254382	254382	-	1	3	1	1	0	2	1	PJENN.M.1.G00490160
scaffold_0049	255782	255782	-	1	3	1	1	0	2	1	PJENN.M.1.G00490161
scaffold_0049	259166	259166	-	1	3	1	1	0	2	1	NA
scaffold_0049	259202	259202	-	1	10	1	1	0	2	1	NA
scaffold_0049	259282	259337	-	7	28	0.25	56	-9.36	-0.73	0.03	NA
scaffold_0049	259790	259799	-	3	10	0.4	10	-1.4	0.43	0.01	PJENN.M.1.G00490164
scaffold_0049	269472	269472	-	1	47	1	1	0	2	1	PJENN.M.1.G00490167
scaffold_0050	26050	26073	+	6	169	0.55	24	-6.99	0.31	0.35	PJENN.M.1.G00500013
scaffold_0050	26297	26312	+	2	20	0.55	16	0.75	1.01	0.01	NA
scaffold_0050	39803	39827	+	7	60	0.28	25	5.52	-0.47	0.12	PJENN.M.1.G00500021
scaffold_0050	39954	39954	+	1	3	1	1	0	2	1	PJENN.M.1.G00500021
scaffold_0050	40001	40001	+	1	3	1	1	0	2	1	NA
scaffold_0050	40037	40041	+	2	7	0.57	5	-0.29	1.01	0.01	NA
scaffold_0050	41429	41429	+	1	3	1	1	0	2	1	NA
scaffold_0050	43678	43678	+	1	3	1	1	0	2	1	PJENN.M.1.G00500024
scaffold_0050	46337	46337	+	1	3	1	1	0	2	1	NA
scaffold_0050	51815	51815	+	1	5	1	1	0	2	1	NA
scaffold_0050	63121	63126	+	3	32	0.56	6	-0.91	0.68	0.17	PJENN.M.1.G00500035
scaffold_0050	81872	81890	+	4	129	0.72	19	-3.65	0.77	0.38	PJENN.M.1.G00500046
scaffold_0050	84465	84465	+	1	12	1	1	0	2	1	PJENN.M.1.G00500048
scaffold_0050	85948	86011	+	9	121	0.34	64	-18.74	-0.54	0.2	PJENN.M.1.G00500050
scaffold_0050	86113	86113	+	1	3	1	1	0	2	1	NA
scaffold_0050	86183	86211	+	3	19	0.58	29	-8.26	0.62	0.13	NA
scaffold_0050	90902	90902	+	1	3	1	1	0	2	1	NA
scaffold_0050	106989	106989	+	1	4	1	1	0	2	1	PJENN.M.1.G00500067
scaffold_0050	130640	130646	+	3	15	0.53	7	-1.2	0.54	0.08	PJENN.M.1.G00500079
scaffold_0050	131335	131335	+	1	3	1	1	0	2	1	PJENN.M.1.G00500080
scaffold_0050	138845	138845	+	1	7	1	1	0	2	1	PJENN.M.1.G00500087
scaffold_0050	141446	141446	+	1	5	1	1	0	2	1	NA
scaffold_0050	167287	167287	+	1	19	1	1	0	2	1	PJENN.M.1.G00500108
scaffold_0050	169807	169845	+	14	1341	0.44	39	-10	-0.24	0.41	PJENN.M.1.G00500109
scaffold_0050	169873	169891	+	4	24	0.46	19	-0.12	0.17	0.08	PJENN.M.1.G00500109
scaffold_0050	169952	170036	+	8	72	0.25	85	-7.1	-0.72	0.09	PJENN.M.1.G00500109
scaffold_0050	170687	170691	+	2	63	0.95	5	1.81	1.72	0.72	PJENN.M.1.G00500110
scaffold_0050	170762	170762	+	1	3	1	1	0	2	1	PJENN.M.1.G00500110
scaffold_0050	175642	175647	+	3	77	0.4	6	-0.02	0.45	0.02	PJENN.M.1.G00500113
scaffold_0050	214517	214528	+	3	38	0.47	12	-0.21	0.68	0.17	PJENN.M.1.G00500130
scaffold_0050	214723	214723	+	1	9	1	1	0	2	1	NA
scaffold_0050	214829	214829	+	1	3	1	1	0	2	1	NA
scaffold_0050	221205	221205	+	1	8	1	1	0	2	1	PJENN.M.1.G00500134
scaffold_0050	221268	221268	+	1	4	1	1	0	2	1	PJENN.M.1.G00500134
scaffold_0050	221552	221552	+	1	4	1	1	0	2	1	NA
scaffold_0050	232208	232208	+	1	4	1	1	0	2	1	PJENN.M.1.G00500142
scaffold_0050	232269	232269	+	1	9	1	1	0	2	1	PJENN.M.1.G00500142
scaffold_0050	240065	240069	+	2	25	0.68	5	0.72	1.1	0.1	PJENN.M.1.G00500146
scaffold_0050	254324	254324	+	1	4	1	1	0	2	1	PJENN.M.1.G00500154
scaffold_0050	254555	254555	+	1	5	1	1	0	2	1	NA
scaffold_0050	255601	255601	+	1	9	1	1	0	2	1	PJENN.M.1.G00500156
scaffold_0050	271869	271869	+	1	3	1	1	0	2	1	NA
scaffold_0050	3514	3514	-	1	4	1	1	0	2	1	NA
scaffold_0050	3945	3945	-	1	3	1	1	0	2	1	PJENN.M.1.G00500003
scaffold_0050	4216	4230	-	2	12	0.67	15	-2.33	1.08	0.08	PJENN.M.1.G00500004
scaffold_0050	23118	23122	-	2	8	0.62	5	0.5	1.05	0.05	PJENN.M.1.G00500011
scaffold_0050	49864	49864	-	1	4	1	1	0	2	1	PJENN.M.1.G00500026
scaffold_0050	59697	59697	-	1	9	1	1	0	2	1	NA
scaffold_0050	59727	59748	-	4	26	0.54	22	3.23	0.29	0.14	NA
scaffold_0050	59775	59775	-	1	9	1	1	0	2	1	NA
scaffold_0050	59842	59929	-	28	1050	0.37	88	16.62	-1.21	0.33	PJENN.M.1.G00500033
scaffold_0050	65332	65332	-	1	3	1	1	0	2	1	NA
scaffold_0050	67859	67859	-	1	7	1	1	0	2	1	PJENN.M.1.G00500036
scaffold_0050	102401	102407	-	2	7	0.57	7	0.43	1.01	0.01	PJENN.M.1.G00500062
scaffold_0050	108653	108653	-	1	4	1	1	0	2	1	PJENN.M.1.G00500068
scaffold_0050	110678	110678	-	1	3	1	1	0	2	1	NA
scaffold_0050	111401	111401	-	1	3	1	1	0	2	1	PJENN.M.1.G00500070
scaffold_0050	157334	157399	-	19	2665	0.47	66	25.85	0.19	0.57	PJENN.M.1.G00500101
scaffold_0050	160397	160397	-	1	3	1	1	0	2	1	NA
scaffold_0050	161571	161576	-	2	7	0.57	6	-0.36	1.01	0.01	PJENN.M.1.G00500104
scaffold_0050	166429	166429	-	1	14	1	1	0	2	1	PJENN.M.1.G00500107
scaffold_0050	196959	196959	-	1	3	1	1	0	2	1	NA
scaffold_0050	199659	199670	-	4	21	0.48	12	0.31	0.2	0.1	PJENN.M.1.G00500118
scaffold_0050	203584	203584	-	1	4	1	1	0	2	1	NA
scaffold_0050	204266	204266	-	1	14	1	1	0	2	1	PJENN.M.1.G00500121
scaffold_0050	211668	211668	-	1	3	1	1	0	2	1	PJENN.M.1.G00500127
scaffold_0050	230758	230758	-	1	14	1	1	0	2	1	NA
scaffold_0050	255480	255488	-	3	31	0.55	9	-0.06	0.67	0.16	PJENN.M.1.G00500155
scaffold_0051	12407	12407	+	1	4	1	1	0	2	1	PJENN.M.1.G00510009
scaffold_0051	12477	12477	+	1	8	1	1	0	2	1	PJENN.M.1.G00510009
scaffold_0051	12506	12506	+	1	3	1	1	0	2	1	PJENN.M.1.G00510009
scaffold_0051	23080	23080	+	1	4	1	1	0	2	1	PJENN.M.1.G00510016
scaffold_0051	47646	47646	+	1	4	1	1	0	2	1	NA
scaffold_0051	48123	48123	+	1	3	1	1	0	2	1	NA
scaffold_0051	48518	48518	+	1	3	1	1	0	2	1	NA
